Transaction_Amount,Hour,DayOfWeek,Is_Weekend,Location_Rijeka,Location_Zagreb,Location_Split,Location_Osijek,Location_Dubrovnik,Location_Foreign,Merchant_Category_Food,Merchant_Category_Coffee,Merchant_Category_Groceries,Merchant_Category_Electronics,Merchant_Category_Clothing,Merchant_Category_Travel,Merchant_Category_Health,Merchant_Category_Entertainment,is_fraud
15.46,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1.94,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8.22,22,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19.28,23,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29.07,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65.78,18,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50.34,10,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.66,22,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
87.14,19,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
187.23,15,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5.06,6,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.68,16,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
189.7,8,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7.92,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15.04,20,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.7,19,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15.11,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14.44,19,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
88.52,14,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30.18,15,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
79.66,19,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
42.07,9,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15.04,6,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11.02,14,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76.32,14,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
68.72,18,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16.03,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.16,23,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44.55,11,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
54.73,18,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
152.36,19,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42.41,7,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
279.15,23,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
199.65,18,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13.14,22,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61.87,8,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25.7,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28.0,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17.54,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57.15,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
26.51,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34.1,17,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
102.76,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
28.82,16,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26.19,15,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13.17,12,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2.66,15,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
33.65,15,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
45.37,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1540.64,7,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
93.33,12,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
59.83,19,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29.56,19,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
748.83,4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
84.31,18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1153.55,4,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
35.08,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
113.24,21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
667.81,9,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
87.56,13,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95.92,17,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
156.32,6,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
53.47,20,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
56.76,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97.82,14,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
134.56,11,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
215.97,20,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
74.99,23,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
70.72,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
45.3,23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104.17,10,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1502.79,0,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
28.9,23,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
40.0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
214.86,18,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.33,19,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74.62,20,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59.18,21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
74.4,23,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18.28,18,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3.71,9,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
484.47,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
37.92,23,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.73,17,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
538.32,11,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
66.9,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
264.76,23,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
28.77,10,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19.63,23,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.32,18,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
128.52,23,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
14.99,14,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.83,11,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29.7,22,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
42.44,10,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17.81,12,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7.92,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
32.96,23,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29.87,20,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.48,7,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
296.29,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21.57,12,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74.25,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31.98,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
678.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
26.72,23,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59.51,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
76.35,18,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
59.07,11,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4676.47,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5.67,11,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101.81,19,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5.91,18,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.83,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4987.67,2,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
285.85,9,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.35,19,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
37.42,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10.81,17,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8.54,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
62.78,16,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
44.24,15,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
625.52,2,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
24.1,23,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7.74,12,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64.07,12,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1488.23,13,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1.95,21,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32.22,9,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
45.23,16,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23.19,19,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14.47,15,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
94.84,17,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3.04,16,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1.76,20,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59.56,20,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
79.66,23,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
62.96,8,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
546.84,14,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
43.35,16,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
37.55,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
70.54,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
37.8,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
166.35,23,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1611.2,10,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
49.88,21,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74.01,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.06,23,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31.07,20,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28.75,15,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9.3,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1305.69,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
7.58,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
55.39,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.9,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.88,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.6,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
45.6,8,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
52.34,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13.44,15,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180.36,11,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1257.84,2,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5.9,23,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
39.94,7,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68.55,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
192.74,19,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.61,12,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
83.39,8,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.61,12,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
57.2,7,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108.92,8,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2287.89,4,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
22.03,6,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
149.22,14,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.42,21,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73.4,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5.39,23,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45.4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32.24,16,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14.71,10,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
85.26,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
18.72,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56.03,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13.63,17,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53.8,18,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.96,11,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59.32,11,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12.69,23,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23.1,14,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.52,23,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
39.17,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
94.67,1,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12.05,23,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
34.9,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.71,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
76.32,10,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
42.51,6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13.94,22,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29.31,13,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87.87,19,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
68.68,17,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28.52,20,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.26,23,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54.83,6,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
193.79,23,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61.22,12,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70.91,10,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
277.12,22,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.94,16,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50.43,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.24,21,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
71.97,8,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2942.87,1,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8.34,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57.86,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.52,10,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150.6,20,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
224.95,22,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.79,6,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11.93,16,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
597.94,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5.74,23,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
153.35,16,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30.94,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26.79,8,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
135.6,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29.88,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75.65,16,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18.3,18,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26.55,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
104.82,15,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
26.04,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
79.56,16,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27.15,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.97,16,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19.44,18,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
21.24,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19.75,8,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
124.53,23,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
61.18,14,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
77.53,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121.72,23,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
38.24,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
40.54,11,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45.19,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48.65,11,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
56.12,22,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
45.71,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
194.37,15,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
63.98,11,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
143.05,19,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
727.72,6,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
13.57,7,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.99,6,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.08,18,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
28.96,14,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14.15,17,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
183.73,14,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37.95,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
251.47,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3.82,23,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5.58,19,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
234.64,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
154.69,14,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
131.22,17,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
84.53,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32.44,23,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31.07,7,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
88.01,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
39.63,23,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43.43,11,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
49.85,17,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.36,1,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
151.18,23,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24.19,18,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
276.82,23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.49,15,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12.85,15,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
11.72,16,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21.02,13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.62,22,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22.02,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
102.2,22,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27.94,12,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
60.95,22,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
84.01,22,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
32.25,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
110.6,19,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.46,18,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15.53,6,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
39.92,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52.85,8,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
159.0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
25.69,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
22.62,13,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
215.86,7,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57.1,23,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2340.91,12,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
93.17,17,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
272.8,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
65.19,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
970.13,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4.07,6,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.32,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10.27,23,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
28.14,6,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48.76,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
168.57,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
154.43,23,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.16,15,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2.17,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40.35,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
54.26,14,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
105.63,19,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.71,6,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
103.77,21,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.53,22,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
159.45,7,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.4,23,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
33.24,16,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
252.02,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8.61,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
35.4,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.12,23,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.15,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.22,9,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12.45,20,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22.89,16,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1229.76,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
90.02,18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
153.93,23,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50.04,16,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
118.95,17,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
192.7,11,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
29.72,14,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30.21,18,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9.02,23,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52.0,13,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.68,16,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
69.83,13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
145.23,16,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16.8,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88.9,12,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16.71,11,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16.01,10,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
